id,name,club,Acceleration,Sprint Speed,Positioning,Finishing,Shot Power,Long Shots,Volleys,Penalties,Vision,Crossing,Free Kick,Short Passing,Long Passing,Curve,Agility,Balance,Reactions,Ball Control,Dribbling,Composure,Interceptions,Heading,Def. Awareness,Standing Tackle,Sliding Tackle,Jumping,Stamina,Strength,Aggression
158023,Lionel Messi,Paris SG,91.0,80.0,93.0,95.0,86.0,94.0,88.0,75.0,95.0,85.0,94.0,91.0,91.0,93.0,91.0,95.0,94.0,96.0,96.0,96.0,40.0,70.0,20.0,35.0,24.0,68.0,72.0,69.0,44.0
188545,Robert Lewandowski,FC Bayern München,77.0,79.0,95.0,95.0,90.0,87.0,89.0,90.0,81.0,71.0,85.0,85.0,70.0,79.0,78.0,83.0,94.0,89.0,86.0,89.0,49.0,90.0,35.0,42.0,19.0,85.0,76.0,86.0,81.0
192985,Kevin De Bruyne,Manchester City,76.0,76.0,88.0,82.0,91.0,91.0,82.0,83.0,94.0,94.0,83.0,94.0,93.0,85.0,79.0,78.0,91.0,91.0,88.0,89.0,66.0,55.0,68.0,65.0,53.0,63.0,89.0,74.0,76.0
190871,Neymar da Silva Santos Jr.,Paris SG,93.0,89.0,86.0,83.0,80.0,81.0,86.0,93.0,90.0,85.0,87.0,86.0,81.0,88.0,96.0,84.0,89.0,95.0,95.0,93.0,37.0,63.0,35.0,32.0,29.0,64.0,81.0,53.0,63.0
231747,Kylian Mbappé,Paris SG,97.0,97.0,92.0,93.0,86.0,82.0,83.0,79.0,82.0,78.0,69.0,85.0,71.0,80.0,92.0,83.0,93.0,91.0,93.0,88.0,38.0,72.0,26.0,34.0,32.0,78.0,88.0,77.0,62.0
202126,Harry Kane,Spurs,65.0,74.0,94.0,94.0,91.0,86.0,88.0,91.0,87.0,80.0,65.0,85.0,86.0,83.0,71.0,70.0,92.0,85.0,83.0,91.0,44.0,86.0,50.0,36.0,38.0,79.0,83.0,85.0,80.0
215914,N'Golo Kanté,Chelsea,82.0,75.0,72.0,65.0,71.0,65.0,56.0,54.0,78.0,68.0,49.0,82.0,79.0,49.0,83.0,93.0,94.0,82.0,80.0,85.0,91.0,54.0,90.0,93.0,86.0,77.0,97.0,72.0,93.0
209331,Mohamed Salah,Liverpool,89.0,91.0,91.0,91.0,82.0,84.0,81.0,86.0,83.0,79.0,69.0,84.0,75.0,83.0,91.0,91.0,92.0,89.0,90.0,90.0,55.0,59.0,38.0,43.0,41.0,69.0,85.0,75.0,63.0
165153,Karim Benzema,Real Madrid,77.0,75.0,90.0,90.0,85.0,79.0,86.0,84.0,87.0,75.0,73.0,86.0,73.0,81.0,79.0,72.0,91.0,90.0,87.0,90.0,39.0,89.0,43.0,24.0,18.0,79.0,78.0,82.0,63.0
203376,Virgil van Dijk,Liverpool,66.0,88.0,47.0,52.0,81.0,64.0,45.0,62.0,65.0,53.0,70.0,79.0,86.0,60.0,61.0,53.0,87.0,76.0,70.0,90.0,90.0,87.0,92.0,92.0,86.0,90.0,69.0,92.0,83.0
212622,Joshua Kimmich,FC Bayern München,77.0,65.0,80.0,68.0,78.0,84.0,69.0,44.0,85.0,91.0,61.0,87.0,90.0,85.0,84.0,84.0,88.0,85.0,83.0,85.0,84.0,72.0,85.0,85.0,79.0,79.0,94.0,68.0,89.0
200145,Carlos Henrique Venancio Casimiro,Real Madrid,60.0,69.0,77.0,65.0,84.0,83.0,64.0,68.0,80.0,58.0,74.0,84.0,84.0,62.0,61.0,66.0,87.0,79.0,69.0,84.0,87.0,79.0,85.0,88.0,87.0,87.0,89.0,90.0,91.0
208722,Sadio Mané,Liverpool,93.0,90.0,90.0,86.0,83.0,80.0,75.0,71.0,84.0,78.0,64.0,84.0,71.0,77.0,93.0,88.0,91.0,88.0,90.0,84.0,34.0,82.0,41.0,41.0,37.0,87.0,85.0,72.0,75.0
200104,Heung Min Son,Spurs,85.0,90.0,91.0,88.0,88.0,89.0,78.0,73.0,83.0,83.0,74.0,84.0,74.0,85.0,86.0,78.0,91.0,84.0,87.0,89.0,39.0,68.0,50.0,34.0,33.0,59.0,87.0,63.0,61.0
155862,Sergio Ramos García,Paris SG,71.0,69.0,73.0,65.0,79.0,64.0,69.0,92.0,71.0,66.0,76.0,82.0,83.0,74.0,77.0,66.0,92.0,83.0,65.0,88.0,87.0,92.0,84.0,89.0,91.0,93.0,78.0,84.0,90.0
212198,Bruno Miguel Borges Fernandes,Manchester Utd,77.0,73.0,87.0,83.0,89.0,89.0,87.0,91.0,90.0,87.0,87.0,91.0,88.0,87.0,80.0,79.0,91.0,87.0,83.0,87.0,66.0,64.0,72.0,73.0,65.0,73.0,91.0,70.0,78.0
176580,Luis Suárez,Atlético de Madrid,76.0,69.0,91.0,93.0,89.0,88.0,90.0,83.0,84.0,80.0,82.0,83.0,77.0,86.0,75.0,78.0,92.0,86.0,83.0,87.0,41.0,84.0,42.0,45.0,38.0,69.0,78.0,85.0,87.0
202652,Raheem Sterling,Manchester City,95.0,88.0,91.0,85.0,78.0,83.0,67.0,67.0,82.0,79.0,72.0,83.0,69.0,79.0,94.0,93.0,90.0,86.0,87.0,78.0,30.0,46.0,47.0,53.0,47.0,56.0,78.0,63.0,59.0
239085,Erling Haaland,Borussia Dortmund,82.0,94.0,89.0,94.0,94.0,87.0,88.0,76.0,73.0,50.0,66.0,73.0,54.0,73.0,75.0,72.0,88.0,85.0,78.0,84.0,43.0,69.0,44.0,43.0,30.0,74.0,82.0,93.0,85.0
182521,Toni Kroos,Real Madrid,55.0,52.0,76.0,77.0,89.0,86.0,82.0,73.0,90.0,88.0,84.0,93.0,93.0,86.0,63.0,71.0,90.0,88.0,80.0,88.0,80.0,58.0,71.0,73.0,60.0,32.0,75.0,72.0,60.0
192505,Romelu Lukaku,Chelsea,81.0,87.0,89.0,92.0,89.0,74.0,78.0,88.0,75.0,73.0,66.0,77.0,70.0,78.0,60.0,52.0,91.0,77.0,83.0,86.0,28.0,91.0,30.0,42.0,30.0,76.0,71.0,95.0,71.0
192387,Ciro Immobile,Latium,84.0,87.0,91.0,91.0,86.0,80.0,85.0,88.0,71.0,55.0,51.0,80.0,53.0,70.0,75.0,85.0,90.0,83.0,80.0,86.0,39.0,79.0,33.0,32.0,32.0,82.0,78.0,76.0,77.0
211110,Paulo Dybala,Piemonte Calcio,88.0,80.0,82.0,85.0,84.0,89.0,88.0,84.0,91.0,82.0,88.0,87.0,79.0,90.0,92.0,94.0,80.0,93.0,90.0,79.0,42.0,59.0,32.0,41.0,39.0,75.0,70.0,61.0,43.0
209658,Leon Goretzka,FC Bayern München,78.0,83.0,85.0,82.0,85.0,86.0,69.0,60.0,84.0,75.0,75.0,86.0,84.0,76.0,76.0,71.0,88.0,87.0,84.0,82.0,86.0,86.0,74.0,85.0,77.0,79.0,88.0,88.0,81.0
189596,Thomas Müller,FC Bayern München,66.0,67.0,96.0,88.0,78.0,82.0,84.0,70.0,85.0,85.0,59.0,85.0,79.0,81.0,73.0,71.0,94.0,84.0,77.0,84.0,58.0,81.0,47.0,57.0,46.0,77.0,86.0,66.0,62.0
153079,Sergio Agüero,FC Barcelona,75.0,68.0,91.0,93.0,90.0,83.0,85.0,75.0,80.0,70.0,73.0,80.0,64.0,83.0,82.0,90.0,89.0,88.0,86.0,91.0,24.0,78.0,30.0,29.0,24.0,78.0,62.0,74.0,65.0
228702,Frenkie de Jong,FC Barcelona,80.0,82.0,77.0,72.0,68.0,66.0,70.0,45.0,86.0,78.0,64.0,91.0,87.0,84.0,88.0,79.0,88.0,89.0,88.0,90.0,82.0,72.0,76.0,76.0,77.0,76.0,90.0,74.0,75.0
207865,Marcos Aoás Corrêa,Paris SG,81.0,81.0,68.0,51.0,65.0,45.0,35.0,52.0,74.0,68.0,32.0,84.0,85.0,58.0,69.0,67.0,87.0,79.0,69.0,86.0,88.0,88.0,89.0,89.0,89.0,92.0,83.0,78.0,81.0
183898,Ángel Di María,Paris SG,83.0,83.0,84.0,79.0,83.0,86.0,78.0,73.0,88.0,88.0,88.0,84.0,82.0,91.0,94.0,76.0,84.0,87.0,88.0,86.0,42.0,51.0,41.0,55.0,52.0,73.0,78.0,62.0,73.0
233049,Jadon Sancho,Manchester Utd,85.0,78.0,83.0,83.0,73.0,65.0,83.0,62.0,87.0,82.0,65.0,87.0,70.0,84.0,91.0,90.0,85.0,90.0,92.0,86.0,39.0,38.0,32.0,39.0,32.0,51.0,77.0,68.0,44.0
195864,Paul Pogba,Manchester Utd,63.0,77.0,80.0,75.0,90.0,84.0,84.0,81.0,89.0,77.0,82.0,88.0,92.0,85.0,73.0,67.0,83.0,90.0,88.0,88.0,66.0,75.0,60.0,67.0,64.0,82.0,77.0,89.0,78.0
216267,Andrew Robertson,Liverpool,83.0,85.0,77.0,55.0,76.0,65.0,32.0,55.0,80.0,88.0,50.0,82.0,76.0,82.0,78.0,74.0,85.0,83.0,81.0,83.0,84.0,68.0,84.0,85.0,82.0,63.0,91.0,66.0,86.0
231281,Trent Alexander-Arnold,Liverpool,77.0,80.0,77.0,60.0,82.0,75.0,62.0,55.0,87.0,92.0,85.0,86.0,90.0,87.0,73.0,73.0,82.0,86.0,78.0,81.0,82.0,69.0,80.0,83.0,79.0,67.0,89.0,63.0,75.0
199556,Marco Verratti,Paris SG,68.0,60.0,78.0,60.0,60.0,58.0,64.0,64.0,89.0,82.0,64.0,90.0,89.0,85.0,91.0,94.0,87.0,92.0,91.0,94.0,85.0,57.0,78.0,82.0,84.0,71.0,77.0,58.0,77.0
239818,Rúben Santos Gato Alves Dias,Manchester City,57.0,65.0,39.0,29.0,74.0,22.0,32.0,45.0,51.0,54.0,48.0,81.0,74.0,46.0,59.0,56.0,87.0,74.0,64.0,81.0,85.0,87.0,90.0,89.0,85.0,78.0,88.0,88.0,92.0
177003,Luka Modrić,Real Madrid,76.0,70.0,78.0,72.0,79.0,82.0,76.0,82.0,90.0,86.0,78.0,91.0,89.0,85.0,91.0,92.0,88.0,90.0,85.0,92.0,80.0,55.0,70.0,75.0,71.0,67.0,83.0,58.0,62.0
208830,Jamie Vardy,Leicester City,85.0,85.0,91.0,90.0,87.0,67.0,84.0,85.0,75.0,68.0,60.0,73.0,60.0,67.0,76.0,76.0,91.0,82.0,78.0,88.0,49.0,79.0,45.0,52.0,54.0,80.0,76.0,66.0,87.0
209499,Fábio Henrique Tavares,Liverpool,65.0,69.0,71.0,64.0,79.0,71.0,48.0,79.0,75.0,75.0,53.0,84.0,82.0,71.0,64.0,64.0,85.0,81.0,78.0,84.0,88.0,73.0,86.0,88.0,85.0,75.0,88.0,81.0,85.0
189509,Thiago Alcântara,Liverpool,72.0,55.0,75.0,68.0,75.0,73.0,82.0,75.0,85.0,78.0,77.0,90.0,89.0,85.0,91.0,90.0,84.0,92.0,90.0,88.0,82.0,54.0,67.0,71.0,68.0,80.0,74.0,59.0,72.0
138956,Giorgio Chiellini,Piemonte Calcio,67.0,69.0,28.0,33.0,78.0,48.0,44.0,49.0,49.0,61.0,29.0,67.0,67.0,58.0,58.0,63.0,79.0,56.0,56.0,80.0,89.0,77.0,93.0,89.0,88.0,89.0,77.0,89.0,86.0
198219,Lorenzo Insigne,Napoli,90.0,84.0,81.0,76.0,78.0,84.0,74.0,74.0,85.0,78.0,86.0,89.0,84.0,87.0,89.0,93.0,80.0,93.0,90.0,81.0,26.0,59.0,53.0,24.0,22.0,50.0,74.0,34.0,34.0
201024,Kalidou Koulibaly,Napoli,74.0,87.0,35.0,22.0,55.0,15.0,14.0,33.0,52.0,30.0,28.0,63.0,63.0,28.0,51.0,34.0,83.0,64.0,69.0,82.0,85.0,84.0,90.0,88.0,86.0,82.0,70.0,94.0,83.0
201535,Raphaël Varane,Manchester Utd,79.0,85.0,55.0,46.0,52.0,53.0,42.0,43.0,59.0,42.0,52.0,78.0,76.0,46.0,62.0,39.0,84.0,78.0,55.0,83.0,85.0,86.0,86.0,88.0,87.0,81.0,76.0,86.0,80.0
213345,Kingsley Coman,FC Bayern München,94.0,93.0,85.0,75.0,80.0,73.0,77.0,70.0,81.0,79.0,70.0,80.0,74.0,83.0,91.0,84.0,85.0,88.0,89.0,78.0,23.0,61.0,29.0,27.0,21.0,73.0,69.0,64.0,35.0
189511,Sergio Busquets Burgos,FC Barcelona,40.0,43.0,77.0,67.0,61.0,54.0,44.0,60.0,83.0,62.0,68.0,87.0,85.0,66.0,67.0,50.0,86.0,86.0,81.0,90.0,85.0,68.0,84.0,82.0,81.0,66.0,78.0,72.0,81.0
208093,Gerard Moreno Balagueró,Villarreal CF,80.0,78.0,87.0,89.0,83.0,83.0,81.0,85.0,78.0,77.0,62.0,81.0,75.0,75.0,77.0,70.0,89.0,85.0,86.0,78.0,42.0,82.0,44.0,41.0,41.0,76.0,79.0,75.0,61.0
189513,Daniel Parejo Muñoz,Villarreal CF,52.0,49.0,82.0,83.0,81.0,88.0,72.0,88.0,89.0,86.0,90.0,92.0,90.0,88.0,63.0,72.0,80.0,86.0,82.0,85.0,81.0,61.0,70.0,70.0,69.0,49.0,78.0,70.0,58.0
